	ISO_country	Cruise_ID	Latitude	Longitude	Year	Month	Day	Time	WOD_unique	depth(m)	qc_flag	Temp	qc_flag.1	Sal	qc_flag.2	Oxy	qc_flag.3	Phos	qc_flag.4	dum5	qc_flag.5	Sil	qc_flag.6	dum7	qc_flag.7	NO3	qc_flag.8	pH	qc_flag.9	dum10	qc_flag.10	Chl	qc_flag.11	dum12	qc_flag.12	dum13	qc_flag.13	dum14	qc_flag.14	dum15	qc_flag.15	dum16	qc_flag.16	Alk	qc_flag.17	dum18	qc_flag.18	dum19	qc_flag.19	pCO2	qc_flag.20	DIC	qc_flag.21	dum22	qc_flag.22	dum23	qc_flag.23	BAC	qc_flag.24	dum25	qc_flag.25	dum26	qc_flag.26	dum27	qc_flag.27	dum28	qc_flag.28	dum29	qc_flag.29	dum30	qc_flag.30	dum31	qc_flag.31	dum32	qc_flag.32	Trit	qc_flag.33	He	qc_flag.34	dHE3	qc_flag.35	dC14	qc_flag.36	dC13	qc_flag.37	Arg	qc_flag.38	Neo	qc_flag.39	CFC11	qc_flag.40	CFC12	qc_flag.41	CFC113	qc_flag.42	O18	qc_flag.43
2323	SU	7070	13.8	-60.62	1982	2	28	11	818693	75	0	26.43	0	36.064	0																																																																																		
2324	SU	7070	13.8	-60.62	1982	2	28	11	818693	100	0	25.81	0	36.653	0																																																																																		
2325	SU	7070	13.8	-60.62	1982	2	28	11	818693	125	0	24.52	0	37.082	0																																																																																		
2326	SU	7070	13.8	-60.62	1982	2	28	11	818693	150	0	21.97	0	36.945	0																																																																																		
2327	SU	7070	13.8	-60.62	1982	2	28	11	818693	200	0	18.04	0	36.252	0																																																																																		
2328	SU	7070	13.8	-60.62	1982	2	28	11	818693	250	0	14.95	0	35.803	0																																																																																		
2329	SU	7070	13.8	-60.62	1982	2	28	11	818693	300	0	13.23	0	35.608	0																																																																																		
2330	SU	7070	13.8	-60.62	1982	2	28	11	818693	400	0	10.98	0	35.341	0																																																																																		
2331	SU	7070	13.8	-60.62	1982	2	28	11	818693	500	0	7.97	0	34.857	0																																																																																		
2332	SU	7070	13.8	-60.62	1982	2	28	11	818693	600	0	6.77	0	34.811	0																																																																																		
2333	SU	7070	13.8	-60.62	1982	2	28	11	818693	800	0	5.79	0	34.861	0																																																																																		
2334	SU	7070	13.8	-60.62	1982	2	28	11	818693	1000	0	5.41	0	35.045	0																																																																																		
2335	SU	7070	13.55	-60.97	1982	2	28	16	818702	10	0	26.53	0	36.042	0																																																																																		
2336	SU	7070	13.55	-60.97	1982	2	28	16	818702	20	0	26.47	0	36.047	0																																																																																		
2337	SU	7070	13.55	-60.97	1982	2	28	16	818702	30	0	26.46	0	36.047	0																																																																																		
2338	SU	7070	13.55	-60.97	1982	2	28	16	818702	40	0	26.46	0	36.047	0																																																																																		
2339	SU	7070	13.55	-60.97	1982	2	28	16	818702	50	0	26.46	0	36.049	0																																																																																		
2340	SU	7070	13.55	-60.97	1982	2	28	16	818702	75	0	26.45	0	36.063	0																																																																																		
2341	SU	7070	13.55	-60.97	1982	2	28	16	818702	100	0	25.07	0	36.86	0																																																																																		
2342	SU	7070	13.55	-60.97	1982	2	28	16	818702	125	0	20.33	0	36.397	0																																																																																		
2343	SU	7070	13.55	-60.97	1982	2	28	16	818702	150	0	19.06	0	36.417	0																																																																																		
2344	SU	7070	13.55	-60.97	1982	2	28	16	818702	200	0	17.83	0	36.352	0																																																																																		
2345	SU	7070	13.55	-60.97	1982	2	28	16	818702	250	0	17.21	0	36.29	0																																																																																		
2346	SU	7070	13.55	-60.97	1982	2	28	16	818702	300	0	14.56	0	35.786	0																																																																																		
2347	SU	7070	13.65	-61.32	1982	2	28	18	818706	0	0	26.61	0	36.031	0																																																																																		
2348	SU	7070	13.65	-61.32	1982	2	28	18	818706	10	0	26.56	0	36.03	0																																																																																		
2349	SU	7070	13.65	-61.32	1982	2	28	18	818706	20	0	26.49	0	36.027	0																																																																																		
2350	SU	7070	13.65	-61.32	1982	2	28	18	818706	30	0	26.48	0	36.031	0																																																																																		
2351	SU	7070	13.65	-61.32	1982	2	28	18	818706	40	0	26.47	0	36.035	0																																																																																		
2352	SU	7070	13.65	-61.32	1982	2	28	18	818706	50	0	26.46	0	36.037	0																																																																																		
2353	SU	7070	13.65	-61.32	1982	2	28	18	818706	75	0	25.81	0	36.666	0																																																																																		
2354	SU	7070	13.65	-61.32	1982	2	28	18	818706	100	0	23.89	0	36.851	0																																																																																		
2355	SU	7070	13.65	-61.32	1982	2	28	18	818706	125	0	21.92	0	36.872	0																																																																																		
2356	SU	7070	13.65	-61.32	1982	2	28	18	818706	150	0	20.13	0	36.616	0																																																																																		
2357	SU	7070	13.65	-61.32	1982	2	28	18	818706	200	0	17.89	0	36.348	0																																																																																		
2358	SU	7070	13.65	-61.32	1982	2	28	18	818706	250	0	16.46	0	36.168	0																																																																																		
2359	SU	7070	13.65	-61.32	1982	2	28	18	818706	300	0	14.19	0	35.823	0																																																																																		
2360	SU	7070	13.65	-61.32	1982	2	28	18	818706	400	0	11.02	0	35.342	0																																																																																		
2361	SU	7070	13.65	-61.32	1982	2	28	18	818706	500	0	8.38	0	35.001	0																																																																																		
2362	SU	7070	13.65	-61.32	1982	2	28	18	818706	600	0	6.84	0	34.84	0																																																																																		
2363	SU	7070	13.65	-61.32	1982	2	28	18	818706	800	0	5.89	0	34.942	0																																																																																		
2364	SU	7070	13.65	-61.32	1982	2	28	18	818706	1000	0	4.75	0	35.014	0																																																																																		
2365	SU	7070	13.65	-61.32	1982	2	28	18	818706	1200	0	4.43	0	35.051	0																																																																																		
2366	SU	7070	13.65	-61.32	1982	2	28	18	818706	1500	0	4.19	0	35.072	0																																																																																		
2367	SU	7070	13.65	-61.32	1982	2	28	18	818706	2000	0	4.11	0	35.085	0																																																																																		
2368	SU	7070	13.93	-61.28	1982	2	28	20	818710	0	0	26.61	0	36.031	0																																																																																		
2369	SU	7070	13.93	-61.28	1982	2	28	20	818710	10	0	26.59	0	36.025	0																																																																																		
2370	SU	7070	13.93	-61.28	1982	2	28	20	818710	20	0	26.54	0	36.017	0																																																																																		
2371	SU	7070	13.93	-61.28	1982	2	28	20	818710	30	0	26.48	0	36.024	0																																																																																		
2372	SU	7070	13.93	-61.28	1982	2	28	20	818710	40	0	26.46	0	36.027	0																																																																																		
2373	SU	7070	13.93	-61.28	1982	2	28	20	818710	50	0	26.46	0	36.03	0																																																																																		
2374	SU	7070	13.93	-61.28	1982	2	28	20	818710	75	0	26.38	0	36.051	0																																																																																		
2375	SU	7070	13.93	-61.28	1982	2	28	20	818710	100	0	26.21	0	36.281	0																																																																																		
2376	SU	7070	13.93	-61.28	1982	2	28	20	818710	125	0	23.65	0	36.648	0																																																																																		
2377	SU	7070	13.93	-61.28	1982	2	28	20	818710	150	0	22.04	0	36.706	0																																																																																		
2378	SU	7070	13.93	-61.28	1982	2	28	20	818710	200	0	18.42	0	36.356	0																																																																																		
2379	SU	7070	13.93	-61.28	1982	2	28	20	818710	250	0	15.92	0	36.006	0																																																																																		
2380	SU	7070	13.93	-61.28	1982	2	28	20	818710	300	0	13.95	0	35.731	0																																																																																		
2381	SU	7070	13.93	-61.28	1982	2	28	20	818710	400	0	10.21	0	35.143	0																																																																																		
2382	SU	7070	13.93	-61.28	1982	2	28	20	818710	500	0	9.45	0	35.154	0																																																																																		
2383	SU	7070	13.93	-61.28	1982	2	28	20	818710	600	0	7.89	0	34.952	0																																																																																		
2384	SU	7070	13.93	-61.28	1982	2	28	20	818710	800	0	5.42	0	34.911	0																																																																																		
2385	SU	7070	13.93	-61.28	1982	2	28	20	818710	1000	0	4.61	0	35.028	0																																																																																		
2386	SU	7070	13.93	-61.28	1982	2	28	20	818710	1200	0	4.36	0	35.048	0																																																																																		
2387	SU	7070	13.93	-61.28	1982	2	28	20	818710	1500	0	4.18	0	35.067	0																																																																																		
2388	SU	7070	14.23	-61.33	1982	3	1		818743	0	0	26.61	0	36.031	0																																																																																		
2389	SU	7070	14.23	-61.33	1982	3	1		818743	10	0	26.44	0	36.048	0																																																																																		
2390	SU	7070	14.23	-61.33	1982	3	1		818743	20	0	26.44	0	36.061	0																																																																																		
2391	SU	7070	14.23	-61.33	1982	3	1		818743	30	0	26.36	0	36.13	0																																																																																		
2392	SU	7070	14.23	-61.33	1982	3	1		818743	40	0	26.24	0	36.224	0																																																																																		
2393	SU	7070	14.23	-61.33	1982	3	1		818743	50	0	26.22	0	36.253	0																																																																																		
2394	SU	7070	14.23	-61.33	1982	3	1		818743	75	0	25.99	0	36.4	0																																																																																		
2395	SU	7070	14.23	-61.33	1982	3	1		818743	100	0	24.52	0	36.949	0																																																																																		
2396	SU	7070	14.23	-61.33	1982	3	1		818743	125	0	23.59	0	36.999	0																																																																																		
2397	SU	7070	14.23	-61.33	1982	3	1		818743	150	0	21.75	0	36.876	0																																																																																		
2398	SU	7070	14.23	-61.33	1982	3	1		818743	200	0	18.75	0	36.478	0																																																																																		
2399	SU	7070	14.23	-61.33	1982	3	1		818743	250	0	15.63	0	36.025	0																																																																																		
2400	SU	7070	14.23	-61.33	1982	3	1		818743	300	0	13.2	0	35.615	0																																																																																		
2401	SU	7070	14.23	-61.33	1982	3	1		818743	400	0	10.34	0	35.198	0																																																																																		
2402	SU	7070	14.23	-61.33	1982	3	1		818743	500	0	8.37	0	34.926	0																																																																																		
2403	SU	7070	14.23	-61.33	1982	3	1		818743	600	0	7.45	0	34.882	0																																																																																		
2404	SU	7070	14.23	-61.33	1982	3	1		818743	800	0	5.74	0	34.823	0																																																																																		
2405	SU	7070	14.23	-61.33	1982	3	1		818743	1000	0	4.8	0	35.003	0																																																																																		
2406	SU	7070	14.23	-61.33	1982	3	1		818743	1200	0	4.35	0	35.046	0																																																																																		
2407	SU	7070	14.23	-61.33	1982	3	1		818743	1500	0	4.16	0	35.066	0																																																																																		
2408	SU	7070	14.23	-61.33	1982	3	1		818743	2000	0	4.11	0	35.079	0																																																																																		
2409	DE	11082	14.182	-60.903	2002	6	29		11313166	11.04	0	28.0032	0	-99.99	0	204.7	0																																											11.1	0																																				
2410	DE	11082	14.182	-60.903	2002	6	29		11313166	103.27	0	26.1966	0	-99.99	0	181.3	0																																											103.9	0																																				
2411	DE	11082	14.182	-60.903	2002	6	29		11313166	439.86	0	9.6212	0	35.0403	0	123.7	0																																											442.9	0																																				
2412	DE	11082	14.218	-60.897	2002	6	29		11313167	10.04	0	27.948	0	-99.99	0	206	0																																											10.1	0																																				
2413	DE	11082	14.218	-60.897	2002	6	29		11313167	113.51	0	25.6147	0	-99.99	0	185.2	0																																											114.2	0																																				
2414	DE	11082	14.218	-60.897	2002	6	29		11313167	731.62	0	6.6912	0	34.819	0	139.3	0																																											737.2	0																																				
2415	DE	11082	14.26	-60.887	2002	6	29		11313168	19.39	0	27.9293	0	-99.99	0	205.4	0																																											19.5	0																													1.5922	0	0.9935	0				
2416	DE	11082	14.26	-60.887	2002	6	29		11313168	65.11	0	26.937	0	-99.99	0	197.7	0																																											65.5	0																													1.6326	0	1.0121	0				
2417	DE	11082	14.26	-60.887	2002	6	29		11313168	100.39	0	25.9402	0	36.5587	0	188.8	0																																											101	0																													1.6888	0	1.0298	0				
2418	DE	11082	14.26	-60.887	2002	6	29		11313168	200.33	0	18.2401	0	-99.99	0	-99.99	0																																											201.6	0																													2.0065	0	1.1383	0				
2419	DE	11082	14.26	-60.887	2002	6	29		11313168	341.02	0	12.3022	0	-99.99	0	-99.99	0																																											343.3	0																													1.4452	0	0.7752	0				
2420	DE	11082	14.26	-60.887	2002	6	29		11313168	495.7	0	8.6578	0	34.8821	0	-99.99	0																																											499.2	0																													0.716	0	0.3801	0				
2421	DE	11082	14.26	-60.887	2002	6	29		11313168	744.39	0	6.8869	0	-99.99	0	-99.99	0																																											750.1	0																													0.2836	0	0.1566	0				
2422	DE	11082	14.26	-60.887	2002	6	29		11313168	803.72	0	6.648	0	-99.99	0	137.5	0																																											810	0																													0.2461	0	0.1332	0				
2423	DE	11082	14.26	-60.887	2002	6	29		11313168	879.07	0	5.9256	0	34.8454	0	154.3	0																																											886.1	0																													0.1546	0	0.0866	0				
2424	DE	11082	13.611	-60.933	2002	6	30		11313177	12.73	0	27.8882	0	-99.99	0	-99.99	0																																											12.8	0																																				
2425	DE	11082	13.611	-60.933	2002	6	30		11313177	108.94	0	26.2859	0	36.3502	0	185.1	0																																											109.6	0																																				
2426	DE	11082	13.611	-60.933	2002	6	30		11313177	360.48	0	14.2057	0	-99.99	0	137.9	0																																											362.9	0																																				
2427	DE	11082	13.55	-60.978	2002	6	30		11313178	8.85	0	27.9082	0	-99.99	0	204	0																																											8.9	0																																				
2428	DE	11082	13.55	-60.978	2002	6	30		11313178	99.6	0	26.3851	0	-99.99	0	181.6	0																																											100.2	0																																				
2429	DE	11082	13.55	-60.978	2002	6	30		11313178	198.65	0	18.3265	0	36.2883	0	148.7	0																																											199.9	0																																				
2430	DE	11082	13.55	-60.978	2002	6	30		11313178	329.22	0	11.845	0	-99.99	0	130.6	0																																											331.4	0																																				
2431	DE	11082	13.51	-61.006	2002	6	30		11313179	12.03	0	27.8709	0	-99.99	0	201.7	0																																											12.1	0																																				
2432	DE	11082	13.51	-61.006	2002	6	30		11313179	104.86	0	26.4361	0	-99.99	0	175.5	0																																											105.5	0																																				
2433	DE	11082	13.51	-61.006	2002	6	30		11313179	299.44	0	11.458	0	-99.99	0	-99.99	0																																											301.4	0																																				
2434	DE	11082	13.51	-61.006	2002	6	30		11313179	356.22	0	10.6307	0	35.1995	0	124.7	0																																											358.6	0																																				
2435	DE	11082	13.465	-61.036	2002	6	30		11313180	12.33	0	27.8018	0	-99.99	0	-99.99	0																																											12.4	0																													1.621	0	0.9781	0				
2436	DE	11082	13.465	-61.036	2002	6	30		11313180	117.09	0	25.6459	0	-99.99	0	179.6	0																																											117.8	0																													1.805	0	1.0721	0				
2437	DE	11082	13.465	-61.036	2002	6	30		11313180	199.94	0	17.1269	0	-99.99	0	144.1	0																																											201.2	0																													1.9899	0	1.0695	0				
2438	DE	11082	13.465	-61.036	2002	6	30		11313180	392.05	0	9.7172	0	35.2875	0	123.5	0																																											394.7	0																													0.9278	0	0.4808	0				
2439	DE	11082	13.465	-61.036	2002	6	30		11313180	495.42	0	8.694	0	-99.99	0	-99.99	0																																											498.9	0																													-99.99	0	-99.99	0				
2440	DE	11082	13.465	-61.036	2002	6	30		11313180	589.23	0	7.0039	0	-99.99	0	-99.99	0																																											593.5	0																													0.3443	0	0.1858	0				
2441	DE	11082	13.465	-61.036	2002	6	30		11313180	701.42	0	6.848	0	34.7254	0	131	0																																											706.7	0																													0.2387	0	0.1313	0				
2442	DE	11082	13.465	-61.036	2002	6	30		11313180	705.98	0	6.8158	0	-99.99	0	-99.99	0																																											711.3	0																													-99.99	0	-99.99	0				
2443	DE	11082	13.465	-61.036	2002	6	30		11313180	838.31	0	6.179	0	34.7323	0	169	0																																											844.9	0																													0.2063	0	0.1119	0				
2444	DE	11082	13.635	-60.695	2002	7	2		11313206	21.18	0	27.6515	0			201	0																																											21.3	0																													1.559	0	0.9743	0				
2445	DE	11082	13.635	-60.695	2002	7	2		11313206	106.45	0	25.6748	0			186	0																																											107.1	0																													1.673	0	1.0311	0				
2446	DE	11082	13.635	-60.695	2002	7	2		11313206	210.07	0	19.0441	0			158.9	0																																											211.4	0																													1.9778	0	1.1358	0				
2447	DE	11082	13.635	-60.695	2002	7	2		11313206	796.02	0	5.9062	0			-99.99	0																																											802.2	0																													0.0877	0	0.0496	0				
2448	DE	11082	13.635	-60.695	2002	7	2		11313206	993.61	0	5.5071	0			-99.99	0																																											1001.8	0																													0.2099	0	0.1117	0				
2449	DE	11082	13.635	-60.695	2002	7	2		11313206	1175.78	0	5.0188	0			-99.99	0																																											1186	0																													0.4332	0	0.2245	0				
2450	DE	11082	13.91	-60.707	2002	7	2		11313207	12.53	0	27.8557	0			-99.99	0																																											12.6	0																																				
2451	DE	11082	13.91	-60.707	2002	7	2		11313207	98	0	26.2201	0			208.7	0																																											98.6	0																																				
2452	DE	11082	13.91	-60.707	2002	7	2		11313207	1057.7	0	5.2444	0			181.5	0																																											1066.6	0																																				
2453	DE	11082	14.184	-60.704	2002	7	2		11313208	7.16	0	27.8934	0			202.5	0																																											7.2	0																													1.5313	0	0.9608	0				
2454	DE	11082	14.184	-60.704	2002	7	2		11313208	299.83	0	14.1083	0			-99.99	0																																											301.8	0																													1.6213	0	0.8819	0				
2455	DE	11082	14.184	-60.704	2002	7	2		11313208	500.86	0	8.3121	0			-99.99	0																																											504.4	0																													0.6389	0	0.3402	0				
2456	DE	11082	14.184	-60.704	2002	7	2		11313208	698.23	0	6.333	0			-99.99	0																																											703.5	0																													0.1461	0	0.0829	0				
2457	DE	11082	14.184	-60.704	2002	7	2		11313208	891.65	0	5.6334	0			-99.99	0																																											898.8	0																													0.0889	0	0.0491	0				
2458	DE	11082	14.184	-60.704	2002	7	2		11313208	1094.09	0	5.133	0			183.4	0																																											1103.4	0																													0.1332	0	0.0741	0				
2459	DE	11082	14.184	-60.704	2002	7	2		11313208	1249.99	0	4.7997	0			230.1	0																																											1261.1	0																													0.6491	0	0.3408	0				
2460	DE	11082	14.264	-60.701	2002	7	2		11313209	19.29	0	27.8946	0			203	0																																											19.4	0																																				
2461	DE	11082	14.264	-60.701	2002	7	2		11313209	204.2	0	20.4804	0			162.3	0																																											205.5	0																																				
2462	DE	11082	14.264	-60.701	2002	7	2		11313209	405.23	0	10.8995	0			119.9	0																																											408	0																																				
2463	DE	11082	14.264	-60.701	2002	7	2		11313209	595.65	0	7.7295	0			-99.99	0																																											600	0																																				
2464	DE	11082	14.264	-60.701	2002	7	2		11313209	808.67	0	5.8966	0			-99.99	0																																											815	0																																				
2465	DE	11082	14.264	-60.701	2002	7	2		11313209	994.17	0	5.5652	0			-99.99	0																																											1002.4	0																																				
2466	DE	11082	14.264	-60.701	2002	7	2		11313209	1403.99	0	4.507	0			245.2	0																																											1417	0																																				
2467	FR	15063	13.614	-60.933	2003	4	14	19.03	15557807	11.43	0	27.5221	0	36.0235	0	203.8	0																																											11.5	0																																				
2468	FR	15063	13.614	-60.933	2003	4	14	19.03	15557807	274.42	0	15.8972	0	36.031	0	203.2	0																																											276.2	0																																				
2469	FR	15063	13.614	-60.933	2003	4	14	19.03	15557807	336.66	0	11.6462	0	35.3578	0	124.4	0																																											338.9	0																																				
2470	FR	15063	13.551	-60.979	2003	4	14	20.45	15557808	15.91	0	27.3639	0			-99.99	0																																											16	0																																				
2471	FR	15063	13.551	-60.979	2003	4	14	20.45	15557808	279.78	0	15.4917	0			134.9	0																																											281.6	0																																				
2472	FR	15063	13.551	-60.979	2003	4	14	20.45	15557808	333.19	0	13.9879	0			131.4	0																																											335.4	0																																				
2473	FR	15063	13.509	-61.006	2003	4	14	21.38	15557809	18.19	0	27.4085	0	35.9823	0	-99.99	0																																											18.3	0																																				
2474	FR	15063	13.509	-61.006	2003	4	14	21.38	15557809	305.5	0	11.4312	0	35.2481	0	125.7	0																																											307.5	0																																				
2475	FR	15063	13.509	-61.006	2003	4	14	21.38	15557809	360.78	0	9.8082	0	35.0418	0	124.8	0																																											363.2	0																																				
2476	FR	15063	13.465	-61.037	2003	4	14	22.37	15557810	9.94	0	27.4972	0	35.8541	0	202.5	0																																											10	0																																				
2477	FR	15063	13.465	-61.037	2003	4	14	22.37	15557810	12.83	0	27.4462	0	-99.99	0	-99.99	0																																											12.9	0																																				
2478	FR	15063	13.465	-61.037	2003	4	14	22.37	15557810	631.75	0	7.3512	0	34.7152	0	122.6	0																																											636.4	0																																				
2479	FR	15063	13.465	-61.037	2003	4	14	22.37	15557810	848.21	0	6.4256	0	34.7014	0	131.7	0																																											854.9	0																																				
2480	FR	15063	13.68	-60.542	2003	4	18	11.02	15557836	26.74	0	27.2567	0	35.0609	0	204.8	0																																											26.9	0																																				
2481	FR	15063	13.68	-60.542	2003	4	18	11.02	15557836	374.38	0	10.9192	0	-99.99	0	124.4	0																																											376.9	0																																				
2482	FR	15063	13.68	-60.542	2003	4	18	11.02	15557836	664.65	0	7.0531	0	-99.99	0	127.8	0																																											669.6	0																																				
2483	FR	15063	13.68	-60.542	2003	4	18	11.02	15557836	882.36	0	5.5289	0	34.7428	0	145.6	0																																											889.4	0																																				
2484	FR	15063	13.68	-60.542	2003	4	18	11.02	15557836	1230.44	0	4.9974	0	34.741	0	144.7	0																																											1241.3	0																																				
2485	FR	15063	13.68	-60.542	2003	4	18	11.02	15557836	1481.43	0	4.3553	0	35.0091	0	248.1	0																																											1495.4	0																																				
2486	FR	15063	13.8	-60.691	2003	4	18	13.77	15557837	11.93	0	27.2698	0	35.3527	0	205.7	0																																											12	0																																				
2487	FR	15063	13.8	-60.691	2003	4	18	13.77	15557837	96.71	0	26.3498	0	36.5391	0	205.4	0																																											97.3	0																																				
2488	FR	15063	13.8	-60.691	2003	4	18	13.77	15557837	504.04	0	8.4146	0	34.8329	0	121.7	0																																											507.6	0																																				
2489	FR	15063	13.8	-60.691	2003	4	18	13.77	15557837	792.35	0	6.0088	0	34.7245	0	138.7	0																																											798.5	0																																				
2490	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	13.52	0	27.26	0	35.7429	0	206.5	0																																											13.6	0																																				
2491	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	13.62	0	27.2601	0	-99.99	0	-99.99	0																																											13.7	0																																				
2492	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	85.98	0	26.5837	0	-99.99	0	-99.99	0																																											86.5	0																																				
2493	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	87.17	0	26.5797	0	-99.99	0	-99.99	0																																											87.7	0																																				
2494	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	87.67	0	26.5614	0	-99.99	0	-99.99	0																																											88.2	0																																				
2495	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	88.56	0	26.5323	0	-99.99	0	-99.99	0																																											89.1	0																																				
2496	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	88.66	0	26.5296	0	-99.99	0	-99.99	0																																											89.2	0																																				
2497	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	90.15	0	26.5086	0	-99.99	0	-99.99	0																																											90.7	0																																				
2498	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	91.94	0	26.4689	0	-99.99	0	-99.99	0																																											92.5	0																																				
2499	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	93.04	0	26.4601	0	-99.99	0	-99.99	0																																											93.6	0																																				
2500	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	93.63	0	26.4504	0	-99.99	0	-99.99	0																																											94.2	0																																				
2501	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	95.52	0	26.4032	0	-99.99	0	-99.99	0																																											96.1	0																																				
2502	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	96.22	0	26.3928	0	-99.99	0	-99.99	0																																											96.8	0																																				
2503	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	96.91	0	26.3819	0	-99.99	0	-99.99	0																																											97.5	0																																				
2504	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	102.87	0	26.3534	0	-99.99	0	-99.99	0																																											103.5	0																																				
2505	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	103.17	0	26.3465	0	-99.99	0	-99.99	0																																											103.8	0																																				
2506	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	107.05	0	26.3022	0	-99.99	0	-99.99	0																																											107.7	0																																				
2507	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	107.15	0	26.1971	0	36.5846	0	195.8	0																																											107.8	0																																				
2508	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	197.26	0	18.5015	0	36.3263	0	146.2	0																																											198.5	0																																				
2509	FR	15063	13.816	-60.817	2003	4	18	15.3	15557838	412.18	0	11.6674	0	35.3467	0	127.4	0																																											415	0																																				
2510	FR	15063	14.174	-60.909	2003	4	18	17.68	15557839	10.04	0	27.2908	0	35.6211	0	209.5	0																																											10.1	0																																				
2511	FR	15063	14.174	-60.909	2003	4	18	17.68	15557839	337.05	0	11.7766	0	35.3892	0	128.3	0																																											339.3	0																																				
2512	FR	15063	14.22	-60.897	2003	4	18	18.45	15557840	11.43	0	27.3446	0	-99.99	0	206.1	0																																											11.5	0																																				
2513	FR	15063	14.22	-60.897	2003	4	18	18.45	15557840	477.15	0	9.0043	0	34.9825	0	123.1	0																																											480.5	0																																				
2514	FR	15063	14.22	-60.897	2003	4	18	18.45	15557840	784.31	0	5.4932	0	34.8658	0	166	0																																											790.4	0																																				
2515	FR	15063	14.265	-60.891	2003	4	18	19.5	15557841	16.01	0	27.3924	0	-99.99	0	206.9	0																																											16.1	0																																				
2516	FR	15063	14.265	-60.891	2003	4	18	19.5	15557841	584.94	0	8.1446	0	34.8875	0	125.7	0																																											589.2	0																																				
2517	FR	15063	14.265	-60.891	2003	4	18	19.5	15557841	936.28	0	4.5541	0	34.9462	0	197.7	0																																											943.9	0																																				
2518	FR	15063	14.135	-60.7	2003	4	23	22.92	15557876	12.03	0	27.5472	0			206.4	0																																											12.1	0																																				
2519	FR	15063	14.135	-60.7	2003	4	23	22.92	15557876	515.93	0	8.9044	0			120.9	0																																											519.6	0																																				
2520	FR	15063	14.135	-60.7	2003	4	23	22.92	15557876	1078.17	0	5.0288	0			192.5	0																																											1087.3	0																																				
2521	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	5.37	0	28.1122	0	33.7149	0	-99.99	0																																											5.4	0																													-99.99	0	-99.99	0				
2522	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	28.23	0	28.1148	0	-99.99	0	-99.99	0																																											28.4	0																													1.568	0	1.021	0				
2523	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	50.5	0	27.1717	0	-99.99	0	203.4	0																																											50.8	0																													-99.99	0	-99.99	0				
2524	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	101.28	0	26.1893	0	-99.99	0	197	0																																											101.9	0																													-99.99	0	-99.99	0				
2525	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	101.38	0	26.1874	0	-99.99	0	-99.99	0																																											102	0																													-99.99	0	-99.99	0				
2526	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	141.63	0	22.295	0	-99.99	0	-99.99	0																																											142.5	0																													1.866	0	1.153	0				
2527	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	150.07	0	22.1964	0	36.7379	0	-99.99	0																																											151	0																													-99.99	0	-99.99	0				
2528	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	191.99	0	18.6526	0	-99.99	0	143.8	0																																											193.2	0																													-99.99	0	-99.99	0				
2529	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	306.98	0	12.8855	0	-99.99	0	-99.99	0																																											309	0																													1.507	0	0.833	0				
2530	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	397.89	0	9.5108	0	-99.99	0	-99.99	0																																											400.6	0																													-99.99	0	-99.99	0				
2531	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	501.76	0	8.5815	0	-99.99	0	135.6	0																																											505.3	0																													-99.99	0	-99.99	0				
2532	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	594.87	0	7.411	0	-99.99	0	123.5	0																																											599.2	0																													0.471	0	0.244	0				
2533	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	696.16	0	6.0209	0	-99.99	0	-99.99	0																																											701.4	0																													0.28	0	0.143	0				
2534	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	790.07	0	5.8065	0	-99.99	0	-99.99	0																																											796.2	0																													-99.99	0	-99.99	0				
