ISO_country,Cruise_ID,Latitude,Longitude,Year,Month,Day,Time,WOD_unique,depth(m),qc_flag,Temp,qc_flag,Sal,qc_flag,Oxy,qc_flag,Phos,qc_flag,dum5,qc_flag,Sil,qc_flag,dum7,qc_flag,NO3,qc_flag,pH,qc_flag,dum10,qc_flag,Chl,qc_flag,dum12,qc_flag,dum13,qc_flag,dum14,qc_flag,dum15,qc_flag,dum16,qc_flag,Alk,qc_flag,dum18,qc_flag,dum19,qc_flag,pCO2,qc_flag,DIC,qc_flag,dum22,qc_flag,dum23,qc_flag,BAC,qc_flag,dum25,qc_flag,dum26,qc_flag,dum27,qc_flag,dum28,qc_flag,dum29,qc_flag,dum30,qc_flag,dum31,qc_flag,dum32,qc_flag,Trit,qc_flag,He,qc_flag,dHE3,qc_flag,dC14,qc_flag,dC13,qc_flag,Arg,qc_flag,Neo,qc_flag,CFC11,qc_flag,CFC12,qc_flag,CFC113,qc_flag,O18,qc_flag
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,192.0,0,19.659,0,36.696,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,193.0,0,19.625,0,36.681,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,194.0,0,19.560,0,36.697,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,195.0,0,19.542,0,36.697,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,196.0,0,19.522,0,36.687,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,197.0,0,19.479,0,36.661,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,198.0,0,19.410,0,36.659,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,199.0,0,19.343,0,36.640,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,200.0,2,19.291,0,36.622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,201.0,2,19.120,0,36.450,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,202.0,0,18.881,0,36.465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,203.0,0,18.762,0,36.491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,204.0,0,18.704,0,36.508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,205.0,0,18.664,0,36.519,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,206.0,0,18.596,0,36.481,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,207.0,0,18.497,0,36.478,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,208.0,0,18.458,0,36.502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,209.0,0,18.425,0,36.494,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,210.0,0,18.384,0,36.467,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,211.0,0,18.361,0,36.486,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,212.0,0,18.357,0,36.487,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,213.0,0,18.311,0,36.462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,214.0,0,18.232,0,36.419,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,215.0,0,18.153,0,36.403,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,216.0,0,18.081,0,36.412,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,217.0,0,18.016,0,36.382,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,218.0,0,17.959,0,36.415,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,219.0,0,17.950,0,36.435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,220.0,0,17.965,0,36.456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,221.0,0,18.007,0,36.480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,222.0,0,18.029,0,36.490,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,223.0,0,18.030,0,36.490,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,224.0,0,18.031,0,36.487,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,225.0,0,18.026,0,36.471,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,226.0,0,18.001,0,36.457,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,227.0,0,17.956,0,36.439,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,228.0,0,17.882,0,36.418,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,229.0,0,17.820,0,36.409,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,230.0,0,17.736,0,36.395,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,231.0,0,17.640,0,36.379,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,232.0,0,17.586,0,36.380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,233.0,0,17.565,0,36.382,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,234.0,0,17.530,0,36.355,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,235.0,0,17.488,0,36.360,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,236.0,0,17.429,0,36.335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,237.0,0,17.360,0,36.330,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,238.0,0,17.273,0,36.277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,239.0,0,17.187,0,36.295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,240.0,0,17.127,0,36.300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,241.0,0,17.095,0,36.307,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,242.0,0,17.074,0,36.280,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,243.0,0,17.046,0,36.269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,244.0,0,17.010,0,36.263,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,245.0,0,16.973,0,36.273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,246.0,0,16.922,0,36.258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,247.0,0,16.890,0,36.259,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,248.0,0,16.853,0,36.241,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,249.0,0,16.795,0,36.232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,250.0,0,16.761,0,36.241,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,251.0,0,16.740,0,36.239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,252.0,0,16.694,0,36.230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,253.0,0,16.650,0,36.213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,254.0,0,16.604,0,36.205,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,255.0,0,16.559,0,36.181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,256.0,0,16.501,0,36.182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,257.0,0,16.482,0,36.200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,258.0,0,16.465,0,36.194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,259.0,0,16.416,0,36.180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,260.0,0,16.389,0,36.187,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,261.0,0,16.349,0,36.150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,262.0,0,16.295,0,36.140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,263.0,0,16.248,0,36.162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,264.0,0,16.226,0,36.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,265.0,0,16.195,0,36.147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,266.0,0,16.161,0,36.138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,267.0,0,16.128,0,36.137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,268.0,0,16.101,0,36.149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,269.0,0,16.090,0,36.149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,270.0,0,16.077,0,36.137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,271.0,0,16.056,0,36.139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,272.0,0,16.045,0,36.121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,273.0,0,15.990,0,36.090,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,274.0,0,15.958,0,36.116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,275.0,0,15.937,0,36.103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,276.0,0,15.893,0,36.064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,277.0,0,15.844,0,36.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,278.0,0,15.801,0,36.042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,279.0,0,15.753,0,36.064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,280.0,0,15.690,0,36.061,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,281.0,0,15.639,0,36.027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,282.0,0,15.592,0,36.027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,283.0,0,15.554,0,36.051,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,284.0,0,15.536,0,36.046,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,285.0,0,15.525,0,36.040,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,286.0,0,15.506,0,36.040,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,287.0,0,15.485,0,36.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,288.0,0,15.422,0,36.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,289.0,0,15.373,0,36.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,290.0,0,15.358,0,36.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,291.0,0,15.312,0,36.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,292.0,0,15.232,0,35.965,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,293.0,0,15.154,0,35.912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,294.0,0,15.094,0,35.910,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
